userId,wine,color,grapes,appellation,category,rate,aromaKeys,sweetness,body,intensity,acidity,depth,clarity,vintage,hue,tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Olmera,Red,"Sauvignon Blanc, Friulano",Veneto,,3,,Dry,Full Bodied,Aromatic,Fresh,Medium,Clear,2016.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo,Red,Nebbiolo,Barolo,,3,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2013.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rosso di Montalcino,White,Sangiovese,Rosso di Montalcino,,3,,Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2016.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Friuli Grave Chardonnay,White,Chardonnay,Friuli Grave,,3,,Dry,Medium Full,Moderate,Fresh,Pale,Clear,2017.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rosso d’Asia,Red,"croatina,  ughetta di Solinga",No Appelation,,3,,Dry,Medium Full,Aromatic,Smooth,Medium,Clear,2013.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rosso d’Asia,Red,"croatina,  ughetta di Solinga",No Appelation,,3,,Medium Sweet,Medium Full,Aromatic,Fresh,Dark,Clear,2013.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barbaresco,White,Nebbiolo,Barbaresco,,3,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2014.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barbaresco,White,Nebbiolo,Barbaresco,,4,,Dry,Full Bodied,Moderate,Fresh,Medium,Clear,2014.0,Garnet,Hard
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Tignanello ,Red,,Toscano Toscana,,4,,Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2015.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Blanc del Noirs,White,Cabernet Sauvignon,,,2,,Dry,Light,Moderate,Fresh,Pale,Clear,2017.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Fidelis,Red,Aglianico,Sannio,,3,,Dry,Full Bodied,Moderate,Fresh,Dark,Clear,2014.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pappolo Jeff Hansen,Red,"Cabernet Sauvignon, Merlot",Toscano Toscana,,3,,Dry,Full Bodied,Moderate,Fresh,Dark,Clear,2014.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Noirs,White,Pinot Noir,,,5,,Bone Dry,Medium Full,Aromatic,Crisp,Medium,Clear,2012.0,Gold,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Noirs,White,Pinot Noir,,,5,,Bone Dry,Full Bodied,Aromatic,Tart,Medium,Clear,2012.0,Gold,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone della Valpolicella ,Red,,,,3,,Medium Sweet,Medium Full,Aromatic,Smooth,Dark,Cloudy,2015.0,Purplish,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Nebbiolo,Red,Nebbiolo,Langhe,,2,,Dry,Medium Full,Moderate,Crisp,Pale,Clear,2015.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti Classico,Red,"Sangiovese,  Cannaiolo,  Colorino",Chianti Classico,,3,,Bone Dry,Light,Moderate,Fresh,Medium,Clear,2015.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti Classico,Red,"Sangiovese,  Cannaiolo,  Colorino",Chianti Classico,,3,,Bone Dry,Light,Moderate,Fresh,Medium,Clear,2015.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pinot Grigio,White,Pinot Grigio,Friuli Aquileia,,3,,Dry,Medium Full,Moderate,Fresh,Pale,Clear,2012.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo,Red,Nebbiolo,Barolo,,3,,Dry,Full Bodied,Moderate,Fresh,Medium,Clear,2012.0,Ruby,Hard
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Prosecco Valdobbiadene superiore Rustico,White,,,,4,,Dry,Light,,Fresh,,,,,
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Prosecco Elysian,White,Glera (Prosecco),Conegliano Valdobbiadene-Prosecco,,3,"pera bianca, camomilla, mandorle, erba fresca appena tagliata",Bone Dry,Light,Moderate,Crisp,Pale,Clear,2017.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Prosecco Elysian,White,Glera (Prosecco),Conegliano Valdobbiadene-Prosecco,,3,,Medium Sweet,Light,Moderate,Fresh,Pale,Clear,2017.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone,Red,"Corvina, Corvinone, Rondinella, Oseleta",Amarone della Valpolicella,,3,"frutto maturo, spezie",Medium Sweet,Full Bodied,Aromatic,Fresh,Dark,Clear,2014.0,Garnet,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone,Red,"Corvina, Corvinone, Rondinella, Oseleta",Amarone della Valpolicella,,3,,Medium Sweet,Full Bodied,Aromatic,Fresh,Dark,Clear,2014.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Gramigna Imperial,White,,,,3,,Dry,Light,Moderate,Fresh,Pale,Clear,2013.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montalcino,Red,Sangiovese,Brunello di Montalcino,,4,,Dry,Medium Full,Aromatic,Smooth,Medium,Clear,2003.0,Garnet,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montessu,Red,"Carignan (Carinena), Shiraz, Cabernet Sauvignon, Cabernet Franc, Merlot",Isola dei Nuraghi,,3,,Dry,Full Bodied,Moderate,Fresh,Dark,Clear,2016.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montalcino Vigna Manapetra,Red,Sangiovese,Brunello di Montalcino,,3,,Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2007.0,Garnet,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montalcino,Red,Sangiovese,Brunello di Montalcino,,3,,Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2014.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barbera d’Alba,Red,Barbera,Alba,,4,,Dry,Medium Full,Aromatic,Fresh,Dark,Clear,2015.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cabernet Sauvignon ,Red,Cabernet Sauvignon,Napa Valley,,3,,Dry,Full Bodied,Moderate,Fresh,Dark,Clear,2013.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cerasuolo di Vittoria,Red,"Frappato, ""Nero dAvola""",Cerasuolo di Vittoria,,3,,Dry,Medium Full,Moderate,Crisp,Medium,Clear,2013.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cerasuolo di Vittoria,Red,"Frappato, ""Nero dAvola""",Cerasuolo di Vittoria,,3,,Dry,Medium Full,Moderate,Crisp,Medium,Clear,2013.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Face Nord,White,"Chardonnay,  Pinot Noir",Champagne,,4,,Bone Dry,Medium Full,Aromatic,Tart,Pale,Clear,,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Sori Tildin,Red,Nebbiolo,Barbaresco,,5,,Dry,Full Bodied,Aromatic,Fresh,Medium,Clear,2013.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Prosecco Terriero ,White,Glera (Prosecco),Prosecco Treviso,,3,"pera bianca, pesca gialla, albicocca",Dry,Light,Moderate,Fresh,Pale,Clear,2017.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Prosecco Terriero ,White,Glera (Prosecco),Prosecco Treviso,,4,,Dry,Light,Moderate,Fresh,Pale,Clear,2017.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti classico ,Red,"Sangiovese, Canaiolo",Chianti Classico,,3,,Dry,Medium Full,Moderate,Crisp,Pale,Clear,2016.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lambrusco Rosè ,Rose,Lambrusco Sorbara,,,5,"lampone, fragoline di bosco, melograno, rosa antica",Dry,Medium Full,Aromatic,Crisp,Pale,Clear,,Salmon,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lambrusco Rosè ,Rose,Lambrusco Sorbara,,,5,,Dry,Medium Full,Aromatic,Crisp,Pale,Clear,,Salmon,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Etna Bianco ,White,Carricante,Etna,,3,,Dry,Medium Full,Moderate,Fresh,Pale,Clear,2017.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Blancs,White,Chardonnay,,,5,,Bone Dry,Medium Full,,Crisp,,,2013.0,,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Blancs,White,Chardonnay,,,5,,Dry,Medium Full,Aromatic,Crisp,Medium,Clear,2013.0,Ruby,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Falconero Zero,Red,,,,4,,Bone Dry,Light,Moderate,Crisp,Dark,Clear,2016.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montepulciano d’Abruzzo,Red,Montepulciano,Montepulciano d'Abruzzo ,,3,,Medium Sweet,Light,Low,Smooth,Medium,Clear,2016.0,Purplish,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,La Cuvee ,White,"Pinot Noir,  Chardonnay,  Pinot Meunier",Champagne,,3,,Bone Dry,Medium Full,Aromatic,Crisp,Pale,Clear,,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Guado al Tasso,Red,"Cabernet Sauvignon,  Merlot,  Cabernet Franc,  Petit Verdot",Bolgheri,,4,,Dry,Full Bodied,Aromatic,Fresh,Dark,Clear,2015.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti classico ,Red,"Sangiovese,  Canaiolo",Chianti Classico,,4,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2011.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Friulano,White,Friulano,Friuli Colli Orientali,,3,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2017.0,straw yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Grauvernatsch,Red,Schiava,Alto Adige,,3,,Dry,Very Light,Low,Crisp,Pale,Clear,2014.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Le Volte,Red,"Merlot,  Cabernet Sauvignon,  Sangiovese",Toscano Toscana,,3,,Dry,Medium Full,Moderate,Fresh,Dark,Clear,2016.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Marc'Aurelio,Red,Lambrusco,Emilia,Sparkling,4,,Bone Dry,Light,Aromatic,Crisp,Dark,Clear,2018.0,Garnet,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone Costasera,Red,"Corvina, Rondinella, Molinara",Amarone della Valpolicella,,3,,Medium Sweet,Full Bodied,Aromatic,Smooth,Dark,Clear,2012.0,Garnet,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Aluvional La Cosulta,Red,Malbec,"Uco Valley, Mendoza",,4,,Dry,Medium Full,Aromatic,Fresh,Dark,Clear,2013.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Le Vigne Di Eli Etna Rosso,Red,"Nerello Cappuccio, Nerello Mascalese",Etna,,3,,Dry,Medium Full,Moderate,Smooth,Medium,Clear,2015.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Fede,Red,Barbera,Barbera d'Asti,,3,,Dry,Light,Moderate,Fresh,Medium,Clear,2017.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo Monvigliero,Red,Nebbiolo,Barolo,,4,,Dry,Full Bodied,Aromatic,Fresh,Medium,Clear,2004.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barbaresco Bernadot,Red,Nebbiolo,Barbaresco,,3,,Dry,Medium Full,,Crisp,Medium,Clear,2014.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brut Rose’,Rose,"Chardonnay, Pinot Nero",Franciacorta,,3,,Dry,Light,Moderate,Fresh,Salmon,Clear,,Pink,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone,Red,"Corvina, Rondinella",Amarone della Valpolicella,,3,,Medium Sweet,Full Bodied,Aromatic,Smooth,Dark,Clear,2013.0,Garnet,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pian delle Masche Dolcetto d'Alba,Red,Dolcetto,Dolcetto d'Alba,MediumRed,4,,Dry,Medium Full,,Crisp,Medium,Clear,,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montlcino Mozard,Red,Sangiovese,Brunello di Montalcino,,3,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2012.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Prosecco Millesimato,White,Glera (Prosecco),Conegliano Valdobbiadene-Prosecco,,3,,Dry,Light,Moderate,Fresh,Pale,Clear,2016.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Arns Cabernet Sauvignon ,Red,Cabernet Sauvignon,Napa,,4,,Bone Dry,Medium Full,Aromatic,Crisp,Medium,Clear,2013.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il mattaglio brut,White,"Chardonnay, Pinot Noir,  Pinot Meunier",,,5,,Bone Dry,Medium Full,Powerful,Crisp,Pale,Clear,,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il mattaglio brut,White,"Chardonnay, Pinot Noir,  Pinot Meunier",,,5,,Bone Dry,Medium Full,Powerful,Crisp,Pale,Clear,,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Flor de Muga ,Rose,Grenache (Garnacha),Rioja,,3,,Medium Sweet,Light,Low,Smooth,Pale,Clear,2018.0,Pink,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Poggio badiola,Red,,,,2,,Dry,Light,,Fresh,Medium,Slight Haze,2016.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chablis Saint Martin,White,Chardonnay,Chablis,,3,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2017.0,Gold,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Nero d'Avola Lorlando,Red,"""Nero dAvola""",Terre Siciliane,,3,,Dry,Medium Full,Moderate,Fresh,Dark,Clear,2017.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cirò,Red,Gaglioppo,Cirò,,3,,Dry,Full Bodied,Moderate,Fresh,Dark,Clear,2012.0,Garnet,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barig,White,,,,4,,Medium Sweet,,,Smooth,Medium,Slight Haze,2019.0,Brownish,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo Baccà,Red,Nebbiolo,Barolo,,3,,Dry,Full Bodied,Moderate,Fresh,Medium,Clear,2012.0,Ruby,Hard
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rivale,Red,"Sangiovese,  Petit Verdot",Toscano Toscana,,3,,Dry,Full Bodied,Moderate,Fresh,Dark,Clear,2010.0,Garnet,Dry Tannins
876b7023-bbf0-4bd8-a341-61ae5bc4b38f,Signoria Prosecco Extra Dry,White,,,,2,"apple, Agrumi ",Bone Dry,Medium Full,Moderate,Fresh,Pale,Clear,,Straw Yellow,Not Present
876b7023-bbf0-4bd8-a341-61ae5bc4b38f,Kerner,White,Kerner,Vigneti delle Dolomiti,,4,"apple, Lieviti, Agrumi, Minerale, Tropicale",Bone Dry,Medium Full,Aromatic,Crisp,Pale,Clear,,Greenish,Not Present
4e4e45dd-0473-45c3-be2f-45b33d075f88,Roger et Didier Raimbault Vieilles Vignes Sancerre,Red,Pinot Noir,Sancerre,LightRed,4,"cherry, pepper",Medium Sweet,Light,Aromatic,Smooth,Dark,Clear,2018.0,Ruby,Soft
9c85a219-a94e-4b78-b300-ea65e52e9c6e,Chardonnay,White,Chardonnay,California,RichWhite,4,"lychee, guava",Dry,Full Bodied,Aromatic,Smooth,Medium,Clear,2021.0,Gold,Round
990f0572-c5e7-47ec-ba20-141ab6058369,Terrano,Red,Terrano,Carso,MediumRed,3,,Dry,Medium Full,Moderate,Crisp,Medium,Clear,,Ruby,Soft
990f0572-c5e7-47ec-ba20-141ab6058369,Rosso Carso Črnina,Red,Refosco,Carso,MediumRed,3,"strawberry, cranberry, cherry, raspberry",Dry,Medium Full,Aromatic,Fresh,Medium,Slight Haze,,Purplish,Soft
990f0572-c5e7-47ec-ba20-141ab6058369,Omega Rosso,Red,"Refosco dal Peduncolo rosso, Merlot",Friuli-Venezia Giulia,MediumRed,3,"rose, mulberry, cherry",Medium Sweet,Medium Full,Aromatic,Smooth,Dark,Slight Haze,,Ruby,Round
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,le vigne di zamò merlot 50 anni,Red,,,,3,hay,,,Aromatic,,,,2015.0,,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Malvasia Komjanc,White,,,,3,,,,Aromatic,,Medium,,2021.0,Straw Yellow,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Pinot nero,Red,,,,3,,,,,,,,2019.0,,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Cabernet Franc,Red,,,,4,"red-cherry, hay, medicinal",,Medium Full,Moderate,,Medium,Slight Haze,2019.0,Ruby,Dry Tannins
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Sinefinis,Red,,,,2,cherry,Medium Sweet,Light,Moderate,Crisp,Pale,Clear,2016.0,Straw Yellow,Not Present
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Bratje Komjanc,White,,,,3,,,,,,,,2020.0,,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Fumin la griffe,Red,,,,3,,,,Aromatic,,Medium,,2018.0,Garnet,Round
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Daphne,White,,,,2,,,,Low,,,,2021.0,,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Troj,Red,"Merlot, Refosco dal Peduncolo rosso, Schioppettino",Colli Orientali del Friuli,,4,,,Medium Full,Aromatic,,Dark,Clear,2018.0,Ruby,Dry Tannins
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Traminer Komjanc,White,,,,3,,,,,,,,,,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Merlot  le vigne di zamo,Red,,,,1,,,,Moderate,,Medium,,2020.0,Ruby,Round
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Syrah non expedit,Red,,,,3,,,,,,,,,,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Pignolo,Red,Pignolo,Colli Orientali del Friuli,,3,,,Full Bodied,Aromatic,,Dark,Slight Haze,2013.0,Ruby,Dry Tannins
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,No Land Vineyard,White,,,,3,pineapple,Medium Sweet,Medium Full,Aromatic,Crisp,Medium,Clear,,Gold,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Nus Malvoisie,White,Pinot Grigio,Valle d'Aosta,LightWhite,2,,,Medium Full,Moderate,Fresh,,,2022.0,,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,le vigne di zamò ronco dei roseti,Red,,,,4,banana,,,Aromatic,,Medium,,2018.0,Garnet,Round
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Pinot grigio,Red,,,,2,,Medium Sweet,Light,Moderate,,Pale,Clear,2020.0,Gold,Not Present
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Friulano,White,Friulano,Colli Orientali del Friuli,,2,,,,Aromatic,,,,2021.0,,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Sottocastello Bianco,White,"Chardonnay, Tocai Friulano",Colli Orientali del Friuli,,4,,,,Aromatic,,Medium,Clear,2018.0,Straw Yellow,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Merlot dedica Komjanc,Red,,,,4,,,,Aromatic,,Dark,,2018.0,Garnet,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Canto x,Red,,,,2,,,,,Fresh,,,,,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Petite arvine,White,,,,2,,,,,Fresh,,,,,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,le vigne di zamo refosco,Red,,,,1,,,,Moderate,,Dark,,2018.0,Ruby,Soft
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Collio bianco riserva,Red,,,,3,,,Medium Full,Aromatic,,Medium,Clear,2017.0,Greenish,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Prieuré Chambave Moscato Passito,White,Moscato Bianco,Valle d'Aosta,Dessert,2,,Sweet,,Aromatic,,Dark,,2019.0,Gold,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Pinot nero dedica Komjanc,Red,,,,4,,,,Aromatic,,Medium,,2018.0,Ruby,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Chambave Muscat,White,Muscat Blanc,Valle d'Aosta,SweetWhite,3,,,,,,,,2020.0,,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Ribolla Gialla,White,Ribolla Gialla,Colli Orientali del Friuli,,2,,,,Moderate,Crisp,Pale,,2021.0,Straw Yellow,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,"""PG Rosa"" Pinot grigio",White,Pinot Grigio,,,2,,Dry,Light,Aromatic,Fresh,Dark,Clear,2020.0,Amber,Soft
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,souvignon komjanc,White,,,,2,,Medium Sweet,,Aromatic,,Medium,,2021.0,Straw Yellow,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Ribolla gialla,Red,,,,2,banana,Medium Sweet,Light,Moderate,Crisp,Pale,Clear,2021.0,Straw Yellow,Not Present
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Cabernet Franc,Red,Cabernet Franc,Colli Orientali del Friuli,MediumRed,2,ball-pepper,,Full Bodied,Powerful,,Dark,Clear,2018.0,Ruby,Dry Tannins
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Rebula,Red,,,,2,,Dry,Light,Moderate,,Medium,Clear,2018.0,Straw Yellow,
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Friulano,Red,,,,1,,Dry,Light,Low,,Medium,Clear,2020.0,Straw Yellow,Soft
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Verduzzo secco,White,,,,3,,Dry,Light,Aromatic,Crisp,Medium,Clear,2019.0,Brownish,Soft
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Petite arvine nuance,White,,,,2,,,,,,,,2020.0,,
579b62d7-7cc4-4156-9e75-342802319780,Rolha,Red,,,,2,,Sweet,,Moderate,Smooth,Medium,Slight Haze,,Tawny,
f44adf67-90b4-4b33-ac2d-218090cba75a,Asti Dolce Villa Veroni,White,,,Sparkling,4,,,,,,,,,,
fb9faae5-b479-4a1a-af12-6ed14e5f9d3b,Shiraz,Red,Shiraz/Syrah,McLaren Vale,BoldRed,5,,Medium Sweet,,,,Pale,,1994.0,Garnet,Round
b2dd097f-fad9-4daa-9218-d21128ec9ab9,Bricco delle Ciliegie Arneis Roero,White,Arneis,Roero,,5,,,,,,,,,,
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,Rock,Red,"Aleatico, Nero di Troia",Puglia,,5,,Dry,Very Light,Moderate,Smooth,Pale,Clear,,Ruby,Soft
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,Les petits buis,Red,"Grenache, Shiraz/Syrah, Carignan",,,5,,Dry,Medium Full,Aromatic,Fresh,Dark,Slight Haze,,Purplish,Dry Tannins
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,Le Bosquet Merlot Pays d'Oc 2018,Red,Merlot,Pays d'Oc,MediumRed,4,blackberry,Medium Sweet,Full Bodied,Powerful,Crisp,Medium,Slight Haze,2018.0,Ruby,Hard
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,P’tit Piaf Rouge,Red,"Merlot, Carignan",Côtes Catalanes,MediumRed,5,,Medium Sweet,Light,,Crisp,Medium,Slight Haze,,Ruby,Dry Tannins
2ae69fac-d491-412f-8164-ccaf59a230c2,Pignolo,Red,Pignolo,Colli Orientali del Friuli,,4,honey,Very Sweet,Medium Full,,Fresh,,Clear,,Ruby,Soft
2ae69fac-d491-412f-8164-ccaf59a230c2,Ribolla Gialla,White,Ribolla Gialla,Colli Orientali del Friuli,,5,,Dry,,,Fresh,,Cloudy,,Gold,
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot,Red,Merlot,Colli Orientali del Friuli,MediumRed,4,"raspberry, blackberry",Medium Sweet,Medium Full,Aromatic,Fresh,Dark,Clear,,Ruby,Round
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot,Red,Merlot,Colli Orientali del Friuli,MediumRed,5,,Very Sweet,Full Bodied,,Fresh,Dark,Cloudy,,Ruby,
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot,Red,Merlot,Colli Orientali del Friuli,MediumRed,5,,Sweet,Full Bodied,,Fresh,Dark,Cloudy,,Ruby,
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot,Red,Merlot,Colli Orientali del Friuli,MediumRed,5,,Very Sweet,Full Bodied,,Fresh,Dark,Cloudy,,Ruby,
2ae69fac-d491-412f-8164-ccaf59a230c2,Perbacco Nebbiolo,Red,Nebbiolo,Langhe,BoldRed,5,sour-cherry,Bone Dry,Full Bodied,Powerful,Smooth,Medium,Slight Haze,2018.0,Ruby,Round
09f6ca6e-905f-4afd-bab2-d928fe046f18,Vitovska legno,White,Vitovska,Carso,SweetWhite,4,,,,,,Medium,Clear,,Gold,
09f6ca6e-905f-4afd-bab2-d928fe046f18,Vitovska legno,White,Vitovska,Carso,SweetWhite,4,,Dry,Medium Full,Moderate,Fresh,Medium,Cloudy,,Gold,Dry Tannins
09f6ca6e-905f-4afd-bab2-d928fe046f18,Vigna petrussa Rinera,Red,,,,4,,Dry,Medium Full,Aromatic,Smooth,Dark,Clear,,Ruby,Round
09f6ca6e-905f-4afd-bab2-d928fe046f18,Malvasia,White,Malvasia,Carso,SweetWhite,4,,Medium Sweet,Medium Full,Aromatic,Fresh,Medium,Clear,,Gold,Not Present
09f6ca6e-905f-4afd-bab2-d928fe046f18,Cabernet d'Anjou,Rose,Cabernet Sauvignon,Cabernet d'Anjou,Rosé,4,cranberry,Dry,Light,Moderate,Smooth,Medium,Cloudy,,Salmon,Soft
